Id,Name,Language,keywords
1033762,the crossing,eng, cormac_mccarthy random_house_large_print novel tribes horses trilogy frontier
1092887,no safe place,eng, richard_north_patterson random_house_large_print novels patterson writer thriller courtroom
1036656,christ the lord: out of egypt,eng, anne_rice random_house_large_print gospels novel anne book books
1036672,"the alpine kindred (emma lord, #11)",eng,"emma_lord,_#11 mary_daheim random_house_large_print murder emma stabbing deadly rasmussen"
1011446,the bone garden,eng, tess_gerritsen random_house_large_print bone murderboston skull buried resurrectionists
1009723,a place called freedom,eng, ken_follett random_house_large_print freedom liberty slaves place convicts
1017944,the city of falling angels,eng, john_berendt random_house_large_print_publishing opera operas venice venicea verdis
1069813,the spontaneous fulfillment of desire: harnessing the infinite power of coincidence,eng, deepak_chopra random_house_large_print_publishing chopra spiritual miraculous creation achieve
1092926,"the last precinct (kay scarpetta, #11)",en-US,"kay_scarpetta,_#11 patricia_cornwell random_house_large_print_publishing werewolf patricia novels fiction murderer"
1069095,"hard eight (stephanie plum, #8)",eng,"stephanie_plum,_#8 janet_evanovich random_house_large_print_publishing thriller stephanie bestselling novel eighth"
1025176,hallelujah! the welcome table: a lifetime of memories with recipes,eng, maya_angelou random_house_large_print_publishing angelou recipes meals recipe meal
1023811,"vanish (jane rizzoli & maura isles, #5)",eng,"jane_rizzoli_&_maura_isles,_#5 tess_gerritsen random_house_large_print_publishing hostage tess murders thriller homicide"
1045431,"crashing through: a true story of risk, adventure, and the man who dared to see",eng, robert_kurson random_house_large_print_publishing blindness blinded visionthen vision transplant
1068483,blessings,eng, anna_quindlen random_house_large_print_publishing novel book author lydia estate
1035836,the runaway jury,eng, john_grisham random_house_large_print_publishing juroris jurors jury trial verdict
1058139,"the killer angels (the civil war trilogy, #2)",eng,"the_civil_war_trilogy,_#2 michael_shaara random_house_new_york gettysburg novel battle fought battleground"
1026070,"age & guile, beat youth, innocence & a bad haircut",eng, p.j._o'rourke random_house_of_canada orourke orourkes revolutionary provocative bohemianism
1047670,"christmas at the new yorker: stories, poems, humor, and art",eng, the_new_yorker random_house_publishing_group carol carolers christmas santa holiday
1043744,random house endless summer crosswords (vacation),eng, stanley_newman random_house_puzzles_&_games trips puzzles trip summer crossword
1001102,"random house guide to cryptic crosswords: how to solve america's trickiest puzzles, plus 65 of cox & rathvon's. . .",eng, emily_cox random_house_puzzles_&_games crosswords cryptic puzzles cox rathvons
1079092,chess openings the easy way (chess),eng, nick_de_firmian random_house_puzzles_&_games mco chess openings grandmaster opening
1043743,random house summer trip crosswords (vacation),eng, stanley_newman random_house_puzzles_&_games puzzles trip summer bookbag bag
1084645,inspiration: the greatest things ever said,eng, leonard_roy_frank random_house_reference inspiration inspires quotes creative danteinspiration
1018234,"freedom from fear: a guide to safety, preparedness, and the threat of terrorism",eng, gregory_thomas random_house_reference terrorism 911 terrorist fear bombs
1084644,money:  the greatest things ever said,eng, leonard_roy_frank random_house_reference money quotes bogartmoney love evil
1084647,wisdom:  the greatest things ever said,eng, leonard_roy_frank random_house_reference wisdom quotes wise greatest lao
1030697,random house treasury of year-round poems,eng, patricia_s._klein random_house_reference poems holidays anniversaries christmas kwanzaa
1054260,random house webster's american sign language computer dictionary,eng, elaine_costello random_house_reference sign asl dictionaries dictionary websters
1024789,life sentences: chronicles of louisiana state prison at angola,eng, wilbert_rideau random_house_trade prisons prison prisoners angola reform
1078745,blood meridian: or the evening redness in the west,eng, cormac_mccarthy random_house_trade westward 1850s western novel americas
1098426,the story of sea otters,eng, johnson_william_weber random_house_trade otter ecological sea decline habits
1027060,in an instant: a family's journey of love and healing,eng, lee_woodruff random_house_trade woodruff woodruffs book bob marriage
1047700,seek my face,eng, john_updike random_house_trade novel poorhouse painter updikes art
1032563,the angry book: starring temper tantrum turtle,eng, richard_hefter random_house_trade turtle temper tantrum english story
1053656,the horse that swam away,eng, walter_farley random_house_trade horse sea adventure boy
1079430,bech at bay,eng, john_updike random_house_trade_paperbacks bech mockheroic writer literary henry
1011582,the brother: the untold story of the rosenberg case,eng, sam_roberts random_house_trade_paperbacks rosenberg greenglass rosenbergs espionage secrets
1077300,faith for beginners,eng, aaron_hamburger random_house_trade_paperbacks novel liza fictionfrom epiphanyin helen
1049642,the essential book of presidential trivia,eng, noah_mccullough random_house_trade_paperbacks presidents presidential president washington connecticut
1048516,virtual vintage: the insider's guide to buying and selling fashion online,eng, linda__lindroth random_house_trade_paperbacks fashion clothing wardrobe vintage garment
1013277,still water saints,eng, alex_espinoza random_house_trade_paperbacks novel rosary rosa author sandra
1045956,"the first emancipator: slavery, religion, and the quiet revolution of robert carter",eng, andrew_levy random_house_trade_paperbacks emancipation slavery proclamation slaves carter
1027096,the holy road (dances with wolves #2),eng,dances_with_wolves_#2 michael_blake random_house_trade_paperbacks wolves dances whiteborn road saga
1098424,doctor who: empire of death,eng, david_bishop random_house_uk ghosts ghost death grief dead
1037547,the good guide to britain 1999--fabulous things to do and see in britain,eng, alisdair_aird random_house_uk scotland wales destinations visit castles
1024792,glass sided ants nest,eng, peter_dickinson random_house_uk penny suspects tribesman anthropologist owl
1072145,here today,eng, zoë_fairbairns random_house_uk novel book typewriters prize fawcett
1093445,the swimming pool library,eng, alan_hollinghurst random_house_uk novel paperback hollinghursts beckwith erotic
1086678,"the englishman's england: taste, travel and the rise of tourism",eng, ian_ousby random_house_uk tourism tourist picturesque leisure landmarks
1083466,beyond terror: the truth about the real threats to our world,eng, chris_abbott random_house_uk terrorism terror threat threats militarization
1084717,the little book of curry,eng, rod_green random_house_uk curry tikka masala chicken hiccups
1061258,rediscovering gandhi,eng, yogesh_chadha random_house_uk gandhi gandhis biographies assassination writings
1098890,prince charles: breaking the cycle: the prince of wales and the state of britain,eng, james__morton random_house_uk charles prince heir years james
1079245,highways to a war,eng, christopher_j._koch random_house_uk cambodia vietnampart novel photographer dangerously
1084688,on leadership: practical wisdom from the people who know,eng, allan_leighton random_house_uk leaders leadership murdoch businessmen leader
1056324,paul: the mind of the apostle,eng, a.n._wilson random_house_uk_distribution paul saul messiah christianity judaism
1077225,the yogi and the commissar,en-GB, arthur_koestler random_house_uk_distribution koestler essays investigations literature soviet
1041885,red and the black,eng, stendhal random_house_usa_inc literature napoleonic stendhal books masterpiece
1052547,"john f. kennedy, commander-in-chief: a profile in leadership",eng, pierre_salinger random_house_usa_inc kennedy kennedys military presidential presidency
1067643,six degrees of separation,eng, john_guare random_house_usa_inc race mannersfrom tragicomedy paperback class
1090869,westward ho!: the story of the pioneers (picture landmark books),eng, lucille_recht_penner random_house_usa_inc westward pony boone 19thcentury clark
1027395,quaker witness,eng, irene_allen random_house_usa_inc paleontologist murder murdered harvard professor
1069468,"wild animals: three novels : julia, if you could see me now, under venus",eng, peter_straub random_house_value_pub mammals daytoday wild life variety
1025248,andersen's fairy tales,eng, hans_christian_andersen random_house_value_publications tales andersens andersen fairy mermaid
1022312,lightning never strikes twice (if you own a feather bed : and 1904 other american superstitions from the ordinary to the eccentric),eng, vergilius_ture_anselm_ferm random_house_value_publishing superstitions animals plants events objects
1070354,the royal game and other stories,eng, stefan_zweig random_house_value_publishing chess zweigs storyfear secretletter royal
1065950,the jewish-american kitchen,eng, raymond_sokolov random_house_value_publishing recipes cookbook sokolov cooking meals
1010356,"girl, interrupted",eng, susanna_kaysen random_house_value_publishing lucidity brain neurochemical reality deviant
1026824,burning the days,eng, james_salter random_house_value_publishing salter writer writers writeronly pilot
1070326,the unicorn,eng, nancy_hathaway random_house_value_publishing mythical unicorn folklore creature fairies
1066375,the lore of the unicorn,eng, odell_shepard random_house_value_publishing unicorns bibles literature magical legend
